,roc_l1,roc_l2,roc_l3,roc_l4,sma_l1,sma_l2,sma_l3,sma_l4,Returns%,MaxR
2016,10,14,16,33,8,8,8,12,26.802907900654162,
2017,10,14,16,33,8,8,8,14,35.38164476519043,
2018,10,14,16,33,8,8,8,16,34.48733013698845,
2019,10,14,16,33,8,8,10,12,32.381831731904214,
2020,10,14,16,33,8,8,10,14,40.65430036764931,
2021,10,14,16,33,8,8,10,16,35.9132660150446,
2022,10,14,16,33,8,10,8,12,29.334190734113918,
2023,10,14,16,33,8,10,8,14,36.61139663292383,
2024,10,14,16,33,8,10,8,16,34.30193332254899,
2025,10,14,16,33,8,10,10,12,39.18915352810362,
2026,10,14,16,33,8,10,10,14,33.96057992130335,
2027,10,14,16,33,8,10,10,16,34.70981705490328,
2028,10,14,16,33,10,8,8,12,29.308813848820023,
2029,10,14,16,33,10,8,8,14,29.76684081597398,
2030,10,14,16,33,10,8,8,16,33.60945266476304,
2031,10,14,16,33,10,8,10,12,37.8147772390887,
2032,10,14,16,33,10,8,10,14,36.419280400688336,
2033,10,14,16,33,10,8,10,16,37.700118459657915,
2034,10,14,16,33,10,10,8,12,34.96465566256285,
2035,10,14,16,33,10,10,8,14,32.870363726959,
2036,10,14,16,33,10,10,8,16,35.329230735428865,
2037,10,14,16,33,10,10,10,12,37.33697424277898,
2038,10,14,16,33,10,10,10,14,32.88632713630142,
2039,10,14,16,33,10,10,10,16,34.7734468282228,
2040,10,14,18,25,8,8,8,12,32.169899374336126,
2041,10,14,18,25,8,8,8,14,34.09160537217511,
2042,10,14,18,25,8,8,8,16,36.08211488240667,
2043,10,14,18,25,8,8,10,12,35.17947003889958,
2044,10,14,18,25,8,8,10,14,35.55840533700541,
2045,10,14,18,25,8,8,10,16,40.47960239553774,
2046,10,14,18,25,8,10,8,12,34.85446262363993,
2047,10,14,18,25,8,10,8,14,35.92416626890241,
2048,10,14,18,25,8,10,8,16,38.95501108734905,
2049,10,14,18,25,8,10,10,12,36.00096586199902,
2050,10,14,18,25,8,10,10,14,37.669800107494126,
2051,10,14,18,25,8,10,10,16,42.5358488166533,
2052,10,14,18,25,10,8,8,12,33.0117799746817,
2053,10,14,18,25,10,8,8,14,35.49182187474207,
2054,10,14,18,25,10,8,8,16,37.32976665602277,
2055,10,14,18,25,10,8,10,12,35.097371871009386,
2056,10,14,18,25,10,8,10,14,35.5577600246537,
2057,10,14,18,25,10,8,10,16,36.4442586379289,
2058,10,14,18,25,10,10,8,12,36.63437313987009,
2059,10,14,18,25,10,10,8,14,36.88281674401466,
2060,10,14,18,25,10,10,8,16,41.72027692516036,
2061,10,14,18,25,10,10,10,12,36.46449242610504,
2062,10,14,18,25,10,10,10,14,34.5479074297798,
2063,10,14,18,25,10,10,10,16,38.55094188586162,
2064,10,14,18,27,8,8,8,12,40.073988780519926,
2065,10,14,18,27,8,8,8,14,39.32719390527865,
2066,10,14,18,27,8,8,8,16,40.00558278374726,
2067,10,14,18,27,8,8,10,12,41.69120815140761,
2068,10,14,18,27,8,8,10,14,40.29689549714604,
2069,10,14,18,27,8,8,10,16,43.46000428079563,
2070,10,14,18,27,8,10,8,12,41.97219959977656,
2071,10,14,18,27,8,10,8,14,40.279922611602046,
2072,10,14,18,27,8,10,8,16,40.238784750567675,
2073,10,14,18,27,8,10,10,12,41.017984563451705,
2074,10,14,18,27,8,10,10,14,38.433078795466685,
2075,10,14,18,27,8,10,10,16,41.89423364631969,
2076,10,14,18,27,10,8,8,12,37.477969283861825,
2077,10,14,18,27,10,8,8,14,38.92427680644795,
2078,10,14,18,27,10,8,8,16,40.4131539917737,
2079,10,14,18,27,10,8,10,12,42.188961850806436,
2080,10,14,18,27,10,8,10,14,39.05164224388059,
2081,10,14,18,27,10,8,10,16,43.58489343569494,
2082,10,14,18,27,10,10,8,12,36.672052692963376,
2083,10,14,18,27,10,10,8,14,40.458036389091944,
2084,10,14,18,27,10,10,8,16,42.7904115904106,
2085,10,14,18,27,10,10,10,12,42.59794171402535,
2086,10,14,18,27,10,10,10,14,39.0729710515304,
2087,10,14,18,27,10,10,10,16,42.8791642145049,
2088,10,14,18,29,8,8,8,12,42.27270386215804,
2089,10,14,18,29,8,8,8,14,38.70317839040595,
2090,10,14,18,29,8,8,8,16,40.57609799986503,
2091,10,14,18,29,8,8,10,12,42.63494607457926,
2092,10,14,18,29,8,8,10,14,37.270647145316076,
2093,10,14,18,29,8,8,10,16,39.41343758429005,
2094,10,14,18,29,8,10,8,12,40.14927143446869,
2095,10,14,18,29,8,10,8,14,43.346152372548715,
2096,10,14,18,29,8,10,8,16,44.22850263730868,
2097,10,14,18,29,8,10,10,12,40.76786365948158,
2098,10,14,18,29,8,10,10,14,40.80326013957858,
2099,10,14,18,29,8,10,10,16,40.47429271326439,
2100,10,14,18,29,10,8,8,12,41.266921282657734,
2101,10,14,18,29,10,8,8,14,38.54802324604199,
2102,10,14,18,29,10,8,8,16,41.07967701279736,
2103,10,14,18,29,10,8,10,12,41.88618162847234,
2104,10,14,18,29,10,8,10,14,38.774484522458664,
2105,10,14,18,29,10,8,10,16,39.49686518900111,
2106,10,14,18,29,10,10,8,12,39.83407008338634,
2107,10,14,18,29,10,10,8,14,39.97330382600518,
2108,10,14,18,29,10,10,8,16,43.22063865498657,
2109,10,14,18,29,10,10,10,12,40.91310329762567,
2110,10,14,18,29,10,10,10,14,40.00438387617902,
2111,10,14,18,29,10,10,10,16,31.84782676507399,
2112,10,14,18,31,8,8,8,12,37.293343531773644,
2113,10,14,18,31,8,8,8,14,40.752568866772606,
2114,10,14,18,31,8,8,8,16,37.485872608020884,
2115,10,14,18,31,8,8,10,12,38.06006838099523,
2116,10,14,18,31,8,8,10,14,41.24538790215985,
2117,10,14,18,31,8,8,10,16,33.024195896564834,
2118,10,14,18,31,8,10,8,12,41.72180313143306,
2119,10,14,18,31,8,10,8,14,40.66738675786527,
2120,10,14,18,31,8,10,8,16,36.844167833147026,
2121,10,14,18,31,8,10,10,12,40.01131632633232,
2122,10,14,18,31,8,10,10,14,39.36772446117246,
2123,10,14,18,31,8,10,10,16,35.22004262844911,
2124,10,14,18,31,10,8,8,12,37.241023002170834,
2125,10,14,18,31,10,8,8,14,39.34400426528629,
2126,10,14,18,31,10,8,8,16,38.97900864928232,
2127,10,14,18,31,10,8,10,12,35.76028657391478,
2128,10,14,18,31,10,8,10,14,38.82461455213584,
2129,10,14,18,31,10,8,10,16,34.2084580719756,
2130,10,14,18,31,10,10,8,12,41.99825803805601,
2131,10,14,18,31,10,10,8,14,41.92348681739023,
2132,10,14,18,31,10,10,8,16,37.31838588203041,
2133,10,14,18,31,10,10,10,12,40.41684795674399,
2134,10,14,18,31,10,10,10,14,31.610897114778112,
2135,10,14,18,31,10,10,10,16,35.54406804216981,
2136,10,14,18,33,8,8,8,12,35.57476865303133,
2137,10,14,18,33,8,8,8,14,38.11516687824604,
2138,10,14,18,33,8,8,8,16,37.354741576217435,
2139,10,14,18,33,8,8,10,12,41.257411604131136,
2140,10,14,18,33,8,8,10,14,41.25922367335406,
2141,10,14,18,33,8,8,10,16,37.210328702404325,
2142,10,14,18,33,8,10,8,12,40.11832235818267,
2143,10,14,18,33,8,10,8,14,42.85149191548106,
2144,10,14,18,33,8,10,8,16,35.36703145022912,
2145,10,14,18,33,8,10,10,12,36.98170965315862,
2146,10,14,18,33,8,10,10,14,38.48294381134022,
2147,10,14,18,33,8,10,10,16,33.086845677822396,
2148,10,14,18,33,10,8,8,12,39.500911778944044,
2149,10,14,18,33,10,8,8,14,33.92266677699246,
2150,10,14,18,33,10,8,8,16,35.71079791017752,
2151,10,14,18,33,10,8,10,12,34.68952544971569,
2152,10,14,18,33,10,8,10,14,39.22258270440983,
2153,10,14,18,33,10,8,10,16,35.91913544792169,
2154,10,14,18,33,10,10,8,12,41.837504901471675,
2155,10,14,18,33,10,10,8,14,35.909185330912436,
2156,10,14,18,33,10,10,8,16,34.4038364716167,
2157,10,14,18,33,10,10,10,12,31.708056114018376,
2158,10,14,18,33,10,10,10,14,39.503001608407686,
2159,10,14,18,33,10,10,10,16,32.93378348781607,
2160,10,14,20,25,8,8,8,12,34.2592534568314,
2161,10,14,20,25,8,8,8,14,40.16090195794769,
2162,10,14,20,25,8,8,8,16,40.467248709932136,
2163,10,14,20,25,8,8,10,12,40.57262463956201,
2164,10,14,20,25,8,8,10,14,42.22944204909882,
2165,10,14,20,25,8,8,10,16,38.384853130029285,
2166,10,14,20,25,8,10,8,12,36.817602114217266,
2167,10,14,20,25,8,10,8,14,41.728979930981495,
2168,10,14,20,25,8,10,8,16,43.23362396630088,
2169,10,14,20,25,8,10,10,12,40.41250049731184,
2170,10,14,20,25,8,10,10,14,39.42215648099477,
2171,10,14,20,25,8,10,10,16,40.95473869309899,
2172,10,14,20,25,10,8,8,12,34.32595008395876,
2173,10,14,20,25,10,8,8,14,39.80125680833524,
2174,10,14,20,25,10,8,8,16,41.234889618067825,
2175,10,14,20,25,10,8,10,12,36.73205612746111,
2176,10,14,20,25,10,8,10,14,38.78674991477928,
2177,10,14,20,25,10,8,10,16,38.001467779036744,
2178,10,14,20,25,10,10,8,12,34.229342465069124,
2179,10,14,20,25,10,10,8,14,40.34254484326817,
2180,10,14,20,25,10,10,8,16,42.433643231483984,
2181,10,14,20,25,10,10,10,12,35.291006165055904,
2182,10,14,20,25,10,10,10,14,37.214454693139174,
2183,10,14,20,25,10,10,10,16,38.69919121225749,
2184,10,14,20,27,8,8,8,12,40.415881476482355,
2185,10,14,20,27,8,8,8,14,38.16107485844867,
2186,10,14,20,27,8,8,8,16,44.13280398348374,
2187,10,14,20,27,8,8,10,12,40.42437911162452,
2188,10,14,20,27,8,8,10,14,38.95055495655808,
2189,10,14,20,27,8,8,10,16,42.51324988037976,
2190,10,14,20,27,8,10,8,12,40.75139526648056,
2191,10,14,20,27,8,10,8,14,41.64444259875816,
2192,10,14,20,27,8,10,8,16,46.39701759159951,
2193,10,14,20,27,8,10,10,12,40.36476412867876,
2194,10,14,20,27,8,10,10,14,37.935688265395044,
2195,10,14,20,27,8,10,10,16,46.70951389718809,
2196,10,14,20,27,10,8,8,12,40.5092345103854,
2197,10,14,20,27,10,8,8,14,40.51990598500936,
2198,10,14,20,27,10,8,8,16,42.237668349721986,
2199,10,14,20,27,10,8,10,12,38.68822251598456,
2200,10,14,20,27,10,8,10,14,38.465664091245344,
2201,10,14,20,27,10,8,10,16,42.50802572748768,
2202,10,14,20,27,10,10,8,12,41.06998898327001,
2203,10,14,20,27,10,10,8,14,42.83869572989022,
2204,10,14,20,27,10,10,8,16,47.10079768863346,
2205,10,14,20,27,10,10,10,12,40.914503494230416,
2206,10,14,20,27,10,10,10,14,40.68066913071644,
2207,10,14,20,27,10,10,10,16,40.81329581586931,
2208,10,14,20,29,8,8,8,12,42.906552567127534,
2209,10,14,20,29,8,8,8,14,38.39322320955867,
2210,10,14,20,29,8,8,8,16,45.79678268623147,
2211,10,14,20,29,8,8,10,12,40.337756404848534,
2212,10,14,20,29,8,8,10,14,41.41751698141911,
2213,10,14,20,29,8,8,10,16,41.428936238481725,
2214,10,14,20,29,8,10,8,12,40.8929975788912,
2215,10,14,20,29,8,10,8,14,42.00801346321089,
2216,10,14,20,29,8,10,8,16,45.24583335875113,
2217,10,14,20,29,8,10,10,12,38.35900914545903,
2218,10,14,20,29,8,10,10,14,41.46885848845815,
2219,10,14,20,29,8,10,10,16,32.99485819718376,
2220,10,14,20,29,10,8,8,12,41.47765932372468,
2221,10,14,20,29,10,8,8,14,42.00801346321089,
2222,10,14,20,29,10,8,8,16,45.072911272323694,
2223,10,14,20,29,10,8,10,12,40.88554282337449,
2224,10,14,20,29,10,8,10,14,40.43049982394797,
2225,10,14,20,29,10,8,10,16,42.726523068841004,
2226,10,14,20,29,10,10,8,12,42.438621291942695,
2227,10,14,20,29,10,10,8,14,44.726812704980006,
2228,10,14,20,29,10,10,8,16,47.244262353339934,
2229,10,14,20,29,10,10,10,12,39.356895740532934,
2230,10,14,20,29,10,10,10,14,40.21399568769982,
2231,10,14,20,29,10,10,10,16,32.75660528264942,
2232,10,14,20,31,8,8,8,12,39.38424617193226,
2233,10,14,20,31,8,8,8,14,40.82661336946143,
2234,10,14,20,31,8,8,8,16,41.48430065854677,
2235,10,14,20,31,8,8,10,12,39.44679628465883,
2236,10,14,20,31,8,8,10,14,38.19619948368526,
2237,10,14,20,31,8,8,10,16,34.70359939855862,
2238,10,14,20,31,8,10,8,12,43.99844894587616,
2239,10,14,20,31,8,10,8,14,42.37689095297142,
2240,10,14,20,31,8,10,8,16,34.93502666656596,
2241,10,14,20,31,8,10,10,12,40.37540790976607,
2242,10,14,20,31,8,10,10,14,33.94616688649967,
2243,10,14,20,31,8,10,10,16,35.12995360897483,
2244,10,14,20,31,10,8,8,12,43.42604529437634,
2245,10,14,20,31,10,8,8,14,43.785862231398426,
2246,10,14,20,31,10,8,8,16,39.44575714561327,
2247,10,14,20,31,10,8,10,12,38.84501619065398,
2248,10,14,20,31,10,8,10,14,40.14420368774492,
2249,10,14,20,31,10,8,10,16,33.75869268052955,
2250,10,14,20,31,10,10,8,12,41.59974657655937,
2251,10,14,20,31,10,10,8,14,42.37689095297142,
2252,10,14,20,31,10,10,8,16,34.61416365069087,
2253,10,14,20,31,10,10,10,12,40.37540790976607,
2254,10,14,20,31,10,10,10,14,34.05556516716487,
2255,10,14,20,31,10,10,10,16,35.142556602511064,
2256,10,14,20,33,8,8,8,12,42.50035371647974,
2257,10,14,20,33,8,8,8,14,39.61397086452314,
2258,10,14,20,33,8,8,8,16,40.185336568447696,
2259,10,14,20,33,8,8,10,12,42.00375745618865,
2260,10,14,20,33,8,8,10,14,39.16892146787691,
2261,10,14,20,33,8,8,10,16,34.33585238941845,
2262,10,14,20,33,8,10,8,12,44.14497628017159,
2263,10,14,20,33,8,10,8,14,38.40746582051955,
2264,10,14,20,33,8,10,8,16,36.69077655850046,
2265,10,14,20,33,8,10,10,12,35.484758031155906,
2266,10,14,20,33,8,10,10,14,36.770435624915166,
2267,10,14,20,33,8,10,10,16,34.71844367131973,
2268,10,14,20,33,10,8,8,12,40.6613479721112,
2269,10,14,20,33,10,8,8,14,41.13573466047242,
2270,10,14,20,33,10,8,8,16,40.406148550988235,
2271,10,14,20,33,10,8,10,12,42.262089481742805,
2272,10,14,20,33,10,8,10,14,41.840170044936855,
2273,10,14,20,33,10,8,10,16,32.586740073602584,
2274,10,14,20,33,10,10,8,12,41.025280627414645,
2275,10,14,20,33,10,10,8,14,33.783476419761996,
2276,10,14,20,33,10,10,8,16,35.09576331045412,
2277,10,14,20,33,10,10,10,12,36.914805354827166,
2278,10,14,20,33,10,10,10,14,34.83591072096061,
2279,10,14,20,33,10,10,10,16,32.97076701002305,
2280,10,14,22,25,8,8,8,12,39.36478789934921,
2281,10,14,22,25,8,8,8,14,39.20545094022765,
2282,10,14,22,25,8,8,8,16,42.51017509990237,
2283,10,14,22,25,8,8,10,12,37.77545400070801,
2284,10,14,22,25,8,8,10,14,38.96391738256844,
2285,10,14,22,25,8,8,10,16,36.70732279274375,
2286,10,14,22,25,8,10,8,12,40.461107182921126,
2287,10,14,22,25,8,10,8,14,38.43649966219675,
2288,10,14,22,25,8,10,8,16,43.00774080810743,
2289,10,14,22,25,8,10,10,12,37.2993610770678,
2290,10,14,22,25,8,10,10,14,36.20243418287015,
2291,10,14,22,25,8,10,10,16,37.80702103664291,
2292,10,14,22,25,10,8,8,12,40.88320204086702,
2293,10,14,22,25,10,8,8,14,38.34601397690389,
2294,10,14,22,25,10,8,8,16,39.979300138036706,
2295,10,14,22,25,10,8,10,12,36.70968795833767,
2296,10,14,22,25,10,8,10,14,35.49024658896019,
2297,10,14,22,25,10,8,10,16,36.339766166623264,
2298,10,14,22,25,10,10,8,12,36.7576847132668,
2299,10,14,22,25,10,10,8,14,37.56185850658841,
2300,10,14,22,25,10,10,8,16,43.789265277566244,
2301,10,14,22,25,10,10,10,12,33.57891427172834,
2302,10,14,22,25,10,10,10,14,33.30192859940766,
2303,10,14,22,25,10,10,10,16,40.54944136751979,
2304,10,14,22,27,8,8,8,12,41.16200890914635,
2305,10,14,22,27,8,8,8,14,37.28583951401083,
2306,10,14,22,27,8,8,8,16,45.82579825421905,
2307,10,14,22,27,8,8,10,12,37.92947538409547,
2308,10,14,22,27,8,8,10,14,37.453659501474846,
2309,10,14,22,27,8,8,10,16,43.04004186402807,
2310,10,14,22,27,8,10,8,12,38.05382161323632,
2311,10,14,22,27,8,10,8,14,37.34745764311731,
2312,10,14,22,27,8,10,8,16,45.78291111680346,
2313,10,14,22,27,8,10,10,12,36.65218742272515,
2314,10,14,22,27,8,10,10,14,35.90315845461549,
2315,10,14,22,27,8,10,10,16,33.66119851984803,
2316,10,14,22,27,10,8,8,12,38.63651819228173,
2317,10,14,22,27,10,8,8,14,37.28583951401083,
2318,10,14,22,27,10,8,8,16,47.1922321124153,
2319,10,14,22,27,10,8,10,12,37.92947538409547,
2320,10,14,22,27,10,8,10,14,39.172669075593944,
2321,10,14,22,27,10,8,10,16,43.60685329351901,
2322,10,14,22,27,10,10,8,12,38.05382161323632,
2323,10,14,22,27,10,10,8,14,38.33290350950861,
2324,10,14,22,27,10,10,8,16,46.39843521431129,
2325,10,14,22,27,10,10,10,12,36.4316353987947,
2326,10,14,22,27,10,10,10,14,35.54403337538005,
2327,10,14,22,27,10,10,10,16,33.071952452680165,
2328,10,14,22,29,8,8,8,12,37.292597685882726,
2329,10,14,22,29,8,8,8,14,42.62462208078338,
2330,10,14,22,29,8,8,8,16,41.34184489112272,
2331,10,14,22,29,8,8,10,12,36.10754654132026,
2332,10,14,22,29,8,8,10,14,35.98452726335432,
2333,10,14,22,29,8,8,10,16,33.32743448606428,
2334,10,14,22,29,8,10,8,12,38.47292929008458,
2335,10,14,22,29,8,10,8,14,46.29180731479593,
2336,10,14,22,29,8,10,8,16,34.75060618242807,
2337,10,14,22,29,8,10,10,12,37.638438583283346,
2338,10,14,22,29,8,10,10,14,34.29746028068075,
2339,10,14,22,29,8,10,10,16,32.75132854846254,
2340,10,14,22,29,10,8,8,12,38.28702990766712,
2341,10,14,22,29,10,8,8,14,37.48033433799793,
2342,10,14,22,29,10,8,8,16,43.25847682070108,
2343,10,14,22,29,10,8,10,12,36.87233291957878,
2344,10,14,22,29,10,8,10,14,36.26242354668048,
2345,10,14,22,29,10,8,10,16,31.38390338791214,
2346,10,14,22,29,10,10,8,12,37.69415175399149,
2347,10,14,22,29,10,10,8,14,42.59025781853643,
2348,10,14,22,29,10,10,8,16,33.33508324566998,
2349,10,14,22,29,10,10,10,12,37.95457620475426,
2350,10,14,22,29,10,10,10,14,30.945361889663786,
2351,10,14,22,29,10,10,10,16,31.81329776208608,
2352,10,14,22,31,8,8,8,12,39.655090681210055,
2353,10,14,22,31,8,8,8,14,39.95752153636644,
2354,10,14,22,31,8,8,8,16,34.400466771561355,
2355,10,14,22,31,8,8,10,12,33.29480374952561,
2356,10,14,22,31,8,8,10,14,30.820559941659184,
2357,10,14,22,31,8,8,10,16,34.335936550216985,
2358,10,14,22,31,8,10,8,12,42.626986799158374,
2359,10,14,22,31,8,10,8,14,32.258855008947904,
2360,10,14,22,31,8,10,8,16,33.03030815838309,
2361,10,14,22,31,8,10,10,12,39.75773226168616,
2362,10,14,22,31,8,10,10,14,33.44039523675747,
2363,10,14,22,31,8,10,10,16,34.95019052884325,
2364,10,14,22,31,10,8,8,12,40.798639894385076,
2365,10,14,22,31,10,8,8,14,37.399108892491284,
2366,10,14,22,31,10,8,8,16,32.34127919926195,
2367,10,14,22,31,10,8,10,12,33.63760207448507,
2368,10,14,22,31,10,8,10,14,32.791775260743236,
2369,10,14,22,31,10,8,10,16,33.94908784769268,
2370,10,14,22,31,10,10,8,12,44.5326675171369,
2371,10,14,22,31,10,10,8,14,31.61644756144267,
2372,10,14,22,31,10,10,8,16,32.52584808653299,
2373,10,14,22,31,10,10,10,12,30.021636097462505,
2374,10,14,22,31,10,10,10,14,34.82404992842132,
2375,10,14,22,31,10,10,10,16,32.11716731204655,
2376,10,14,22,33,8,8,8,12,41.425568774520144,
2377,10,14,22,33,8,8,8,14,37.95189021198297,
2378,10,14,22,33,8,8,8,16,34.82923761289183,
2379,10,14,22,33,8,8,10,12,34.54616804292968,
2380,10,14,22,33,8,8,10,14,33.10199047149678,
2381,10,14,22,33,8,8,10,16,32.20321983451271,
2382,10,14,22,33,8,10,8,12,43.873779573731554,
2383,10,14,22,33,8,10,8,14,33.86986927004219,
2384,10,14,22,33,8,10,8,16,34.72719229840229,
2385,10,14,22,33,8,10,10,12,34.28357780730482,
2386,10,14,22,33,8,10,10,14,36.46364352020527,
2387,10,14,22,33,8,10,10,16,33.72277080478153,
2388,10,14,22,33,10,8,8,12,40.774875450390965,
2389,10,14,22,33,10,8,8,14,37.95189021198297,
2390,10,14,22,33,10,8,8,16,32.91695379125852,
2391,10,14,22,33,10,8,10,12,34.71498239225596,
2392,10,14,22,33,10,8,10,14,34.64193675398167,
2393,10,14,22,33,10,8,10,16,33.8949701827716,
2394,10,14,22,33,10,10,8,12,33.27331140148365,
2395,10,14,22,33,10,10,8,14,33.292156302371836,
2396,10,14,22,33,10,10,8,16,35.117418884274855,
2397,10,14,22,33,10,10,10,12,35.1349353325061,
2398,10,14,22,33,10,10,10,14,34.40005545910648,
2399,10,14,22,33,10,10,10,16,33.3879000067877,
2400,10,16,16,25,8,8,8,12,32.12930382281934,
2401,10,16,16,25,8,8,8,14,31.443975292347318,
2402,10,16,16,25,8,8,8,16,35.79951943961947,
2403,10,16,16,25,8,8,10,12,37.19123861065461,
2404,10,16,16,25,8,8,10,14,36.27627609629573,
2405,10,16,16,25,8,8,10,16,37.47703146822383,
2406,10,16,16,25,8,10,8,12,36.01598896836876,
2407,10,16,16,25,8,10,8,14,36.08161803061182,
2408,10,16,16,25,8,10,8,16,41.393639222972325,
2409,10,16,16,25,8,10,10,12,34.804829237876135,
2410,10,16,16,25,8,10,10,14,36.54812791597345,
2411,10,16,16,25,8,10,10,16,41.068294189049624,
2412,10,16,16,25,10,8,8,12,31.97209413155906,
2413,10,16,16,25,10,8,8,14,30.41875644545246,
2414,10,16,16,25,10,8,8,16,33.44072888880541,
2415,10,16,16,25,10,8,10,12,35.05889784591892,
2416,10,16,16,25,10,8,10,14,34.13981072658609,
2417,10,16,16,25,10,8,10,16,36.71499184594231,
2418,10,16,16,25,10,10,8,12,37.32780264517021,
2419,10,16,16,25,10,10,8,14,30.282602857220695,
2420,10,16,16,25,10,10,8,16,37.33756508625254,
2421,10,16,16,25,10,10,10,12,33.56546885991196,
2422,10,16,16,25,10,10,10,14,33.10023500856525,
2423,10,16,16,25,10,10,10,16,40.78954487070499,
2424,10,16,16,27,8,8,8,12,36.74803096371957,
2425,10,16,16,27,8,8,8,14,35.04791946662266,
2426,10,16,16,27,8,8,8,16,38.316678877360005,
2427,10,16,16,27,8,8,10,12,40.1039478732383,
2428,10,16,16,27,8,8,10,14,40.126267010343355,
2429,10,16,16,27,8,8,10,16,40.664445159571784,
2430,10,16,16,27,8,10,8,12,41.85437497864018,
2431,10,16,16,27,8,10,8,14,42.154421317827456,
2432,10,16,16,27,8,10,8,16,43.628026845840566,
2433,10,16,16,27,8,10,10,12,40.544304593436294,
2434,10,16,16,27,8,10,10,14,40.68287917707167,
2435,10,16,16,27,8,10,10,16,43.4367833790526,
2436,10,16,16,27,10,8,8,12,35.762039056705646,
2437,10,16,16,27,10,8,8,14,37.87761434989213,
2438,10,16,16,27,10,8,8,16,34.4519594039362,
2439,10,16,16,27,10,8,10,12,37.333503184408045,
2440,10,16,16,27,10,8,10,14,40.126267010343355,
2441,10,16,16,27,10,8,10,16,39.972742118485826,
2442,10,16,16,27,10,10,8,12,40.634263026696686,
2443,10,16,16,27,10,10,8,14,40.304185690922225,
2444,10,16,16,27,10,10,8,16,39.66676192288486,
2445,10,16,16,27,10,10,10,12,37.473090299150755,
2446,10,16,16,27,10,10,10,14,41.07611210916062,
2447,10,16,16,27,10,10,10,16,42.04762027062287,
2448,10,16,16,29,8,8,8,12,38.68862775277776,
2449,10,16,16,29,8,8,8,14,36.21568244114664,
2450,10,16,16,29,8,8,8,16,35.84373929760366,
2451,10,16,16,29,8,8,10,12,40.3734117923498,
2452,10,16,16,29,8,8,10,14,38.122982872835394,
2453,10,16,16,29,8,8,10,16,38.16151759290702,
2454,10,16,16,29,8,10,8,12,41.889202063447925,
2455,10,16,16,29,8,10,8,14,36.45028790399468,
2456,10,16,16,29,8,10,8,16,37.324126791273926,
2457,10,16,16,29,8,10,10,12,40.35244516661663,
2458,10,16,16,29,8,10,10,14,41.816696684927564,
2459,10,16,16,29,8,10,10,16,39.05501846531422,
2460,10,16,16,29,10,8,8,12,37.77083072588877,
2461,10,16,16,29,10,8,8,14,33.970656939350334,
2462,10,16,16,29,10,8,8,16,33.42253997202283,
2463,10,16,16,29,10,8,10,12,40.3734117923498,
2464,10,16,16,29,10,8,10,14,39.025059775238645,
2465,10,16,16,29,10,8,10,16,40.981217824594125,
2466,10,16,16,29,10,10,8,12,41.718446736944315,
2467,10,16,16,29,10,10,8,14,35.27757024763599,
2468,10,16,16,29,10,10,8,16,39.000336613154076,
2469,10,16,16,29,10,10,10,12,41.388943899113286,
2470,10,16,16,29,10,10,10,14,39.05727475941998,
2471,10,16,16,29,10,10,10,16,33.579267620292285,
2472,10,16,16,31,8,8,8,12,36.77866734860214,
2473,10,16,16,31,8,8,8,14,38.897978395851254,
2474,10,16,16,31,8,8,8,16,38.784650691810185,
2475,10,16,16,31,8,8,10,12,39.01222995855261,
2476,10,16,16,31,8,8,10,14,38.61645949176827,
2477,10,16,16,31,8,8,10,16,40.55812163491862,
2478,10,16,16,31,8,10,8,12,37.35048012954391,
2479,10,16,16,31,8,10,8,14,38.835475801716,
2480,10,16,16,31,8,10,8,16,40.55812163491862,
2481,10,16,16,31,8,10,10,12,42.34505382825989,
2482,10,16,16,31,8,10,10,14,38.99037823595492,
2483,10,16,16,31,8,10,10,16,34.94083672874385,
2484,10,16,16,31,10,8,8,12,35.14103544330294,
2485,10,16,16,31,10,8,8,14,38.469644352721616,
2486,10,16,16,31,10,8,8,16,40.424422478289245,
2487,10,16,16,31,10,8,10,12,41.41640660954204,
2488,10,16,16,31,10,8,10,14,41.41716962199493,
2489,10,16,16,31,10,8,10,16,30.677422393747378,
2490,10,16,16,31,10,10,8,12,37.339216596433005,
2491,10,16,16,31,10,10,8,14,39.2241064582262,
2492,10,16,16,31,10,10,8,16,39.66698174507496,
2493,10,16,16,31,10,10,10,12,40.78026633082601,
2494,10,16,16,31,10,10,10,14,31.58163986446985,
2495,10,16,16,31,10,10,10,16,33.453131958148816,
2496,10,16,16,33,8,8,8,12,33.360433454414135,
2497,10,16,16,33,8,8,8,14,37.157475438749486,
2498,10,16,16,33,8,8,8,16,40.78468018006049,
2499,10,16,16,33,8,8,10,12,39.04591348933599,
2500,10,16,16,33,8,8,10,14,40.29314366923765,
2501,10,16,16,33,8,8,10,16,34.221690107791744,
2502,10,16,16,33,8,10,8,12,37.450932622604796,
2503,10,16,16,33,8,10,8,14,40.29314366923765,
2504,10,16,16,33,8,10,8,16,36.07150009114787,
2505,10,16,16,33,8,10,10,12,37.177051870045005,
2506,10,16,16,33,8,10,10,14,40.4200287526605,
2507,10,16,16,33,8,10,10,16,35.30988769234699,
2508,10,16,16,33,10,8,8,12,34.28659283394333,
2509,10,16,16,33,10,8,8,14,32.789642627155644,
2510,10,16,16,33,10,8,8,16,34.56745795800191,
2511,10,16,16,33,10,8,10,12,36.50709890616383,
2512,10,16,16,33,10,8,10,14,32.869814741192386,
